Variable:,tas
,"Solomon Islands","Administrative unit not available"
1995,26.16,26.60
1996,26.17,26.61
1997,26.27,26.74
1998,26.27,26.73
1999,26.37,26.81
2000,26.36,26.81
2001,26.45,26.90
2002,26.38,26.83
2003,26.37,26.82
2004,26.41,26.85
2005,26.41,26.89
2006,26.43,26.86
2007,26.40,26.83
2008,26.44,26.86
2009,26.46,26.91
2010,26.48,26.92
2011,26.48,26.92
2012,26.51,26.95
2013,26.64,27.08
2014,26.65,27.10
