Variable:,tas
,Gibraltar,"Administrative unit not available"
1995,17.99,18.05
1996,18.41,18.31
1997,18.19,18.27
1998,18.36,18.32
1999,18.45,18.50
2000,18.44,18.33
2001,18.59,18.62
2002,18.52,18.52
2003,18.56,18.57
2004,18.62,18.57
2005,18.84,18.88
2006,18.62,18.53
2007,18.61,18.65
2008,18.72,18.69
2009,19.05,18.90
2010,18.62,18.56
2011,18.81,18.71
2012,18.68,18.66
2013,18.93,18.74
2014,18.65,18.69
