Variable:,tas
,"Northern Mariana Islands","Administrative unit not available"
1995,27.29,27.25
1996,27.35,27.30
1997,27.37,27.32
1998,27.38,27.33
1999,27.37,27.36
2000,27.53,27.47
2001,27.46,27.40
2002,27.47,27.43
2003,27.58,27.52
2004,27.57,27.52
2005,27.58,27.51
2006,27.52,27.46
2007,27.49,27.41
2008,27.53,27.47
2009,27.53,27.50
2010,27.50,27.45
2011,27.59,27.54
2012,27.65,27.59
2013,27.77,27.70
2014,27.85,27.79
