Variable:,tas
,Tonga,"Administrative unit not available"
1995,25.04,24.92
1996,24.97,24.81
1997,25.11,24.93
1998,24.96,24.81
1999,25.24,25.06
2000,25.14,24.98
2001,25.15,25.03
2002,25.22,25.01
2003,25.01,24.89
2004,25.44,25.22
2005,25.24,25.09
2006,25.37,25.26
2007,25.12,25.00
2008,25.21,25.04
2009,25.25,25.10
2010,25.06,24.91
2011,25.27,25.12
2012,25.25,25.05
2013,25.45,25.28
2014,25.32,25.18
