Variable:,tas
,Tuvalu,"Administrative unit not available"
1995,27.66,27.44
1996,27.73,27.51
1997,27.78,27.57
1998,27.72,27.49
1999,27.81,27.58
2000,27.84,27.62
2001,27.86,27.63
2002,27.93,27.67
2003,27.89,27.65
2004,28.00,27.77
2005,27.92,27.70
2006,28.02,27.78
2007,28.02,27.82
2008,28.02,27.80
2009,27.93,27.70
2010,28.04,27.82
2011,28.13,27.90
2012,28.11,27.89
2013,28.14,27.93
2014,28.07,27.86
