Variable:,tas
,"Norfolk Island","Administrative unit not available"
1995,20.16,19.89
1996,19.84,19.72
1997,19.95,19.80
1998,20.06,19.93
1999,20.17,20.08
2000,20.28,20.01
2001,20.19,20.07
2002,20.07,19.88
2003,20.09,19.97
2004,20.17,20.08
2005,20.28,20.13
2006,20.07,20.03
2007,20.22,20.10
2008,20.14,20.02
2009,20.07,20.07
2010,20.20,20.11
2011,20.44,20.27
2012,20.43,20.20
2013,20.32,20.20
2014,20.57,20.46
