Variable:,tas
,"British Indian Ocean Territory","Administrative unit not available"
1995,26.77,26.40
1996,26.86,26.49
1997,26.99,26.62
1998,26.98,26.65
1999,26.91,26.54
2000,26.88,26.52
2001,27.13,26.76
2002,27.04,26.73
2003,27.12,26.83
2004,27.25,26.88
2005,27.18,26.81
2006,27.01,26.65
2007,27.14,26.81
2008,27.37,27.05
2009,27.19,26.90
2010,27.19,26.83
2011,27.37,26.99
2012,27.33,27.00
2013,27.29,26.95
2014,27.30,26.95
