Variable:,tas
,Monaco,"Administrative unit not available"
1995,10.42,16.42
1996,10.48,16.62
1997,10.56,16.58
1998,10.58,16.62
1999,10.78,16.70
2000,10.83,16.74
2001,10.71,16.60
2002,10.75,16.72
2003,10.96,16.97
2004,10.88,16.83
2005,11.19,17.11
2006,10.83,16.92
2007,10.95,16.95
2008,10.97,16.95
2009,11.18,17.15
2010,11.21,17.10
2011,11.32,17.09
2012,11.29,17.23
2013,11.29,17.29
2014,11.37,17.31
