Variable:,tas
,Samoa,"Administrative unit not available"
1995,27.42,27.25
1996,27.45,27.30
1997,27.47,27.31
1998,27.45,27.29
1999,27.54,27.38
2000,27.67,27.51
2001,27.74,27.58
2002,27.58,27.43
2003,27.59,27.42
2004,27.63,27.46
2005,27.53,27.38
2006,27.71,27.55
2007,27.60,27.44
2008,27.63,27.47
2009,27.72,27.55
2010,27.68,27.51
2011,27.73,27.57
2012,27.76,27.60
2013,27.81,27.64
2014,27.76,27.58
