Variable:,tas
,"Federated States of Micronesia","Administrative unit not available"
1995,27.15,27.20
1996,27.22,27.23
1997,27.24,27.27
1998,27.24,27.24
1999,27.33,27.34
2000,27.43,27.45
2001,27.33,27.36
2002,27.38,27.41
2003,27.45,27.44
2004,27.50,27.52
2005,27.47,27.45
2006,27.51,27.52
2007,27.49,27.50
2008,27.54,27.57
2009,27.45,27.45
2010,27.54,27.56
2011,27.65,27.66
2012,27.56,27.56
2013,27.65,27.67
2014,27.60,27.61
