Variable:,tas
,"San Marino","Administrative unit not available"
1995,12.06,13.67
1996,12.27,13.99
1997,12.23,14.02
1998,12.32,13.99
1999,12.61,14.20
2000,12.52,14.20
2001,12.78,14.35
2002,12.27,14.20
2003,12.79,14.49
2004,12.74,14.38
2005,12.72,14.47
2006,12.51,14.16
2007,12.85,14.58
2008,12.82,14.65
2009,12.99,14.61
2010,13.20,14.81
2011,13.36,14.78
2012,13.00,14.67
2013,13.20,14.90
2014,12.92,14.60
