Variable:,tas
,Kiribati,"Administrative unit not available"
1995,27.28,27.05
1996,27.56,27.28
1997,27.60,27.38
1998,27.63,27.40
1999,27.42,27.17
2000,27.55,27.32
2001,27.98,27.71
2002,27.92,27.65
2003,27.87,27.61
2004,27.90,27.60
2005,28.22,27.92
2006,27.68,27.55
2007,27.99,27.73
2008,28.08,27.81
2009,27.93,27.60
2010,28.11,27.78
2011,28.11,27.82
2012,28.11,27.87
2013,28.00,27.72
2014,27.96,27.72
