Variable:,tas
,"Pitcairn Islands","Administrative unit not available"
1995,23.67,23.30
1996,23.60,23.20
1997,23.76,23.38
1998,23.55,23.17
1999,23.69,23.24
2000,23.59,23.21
2001,23.69,23.19
2002,23.70,23.38
2003,23.71,23.23
2004,23.82,23.49
2005,23.83,23.39
2006,23.84,23.38
2007,23.57,23.20
2008,23.73,23.37
2009,23.64,23.24
2010,23.65,23.22
2011,23.74,23.33
2012,23.74,23.32
2013,23.73,23.40
2014,23.91,23.47
